"ref_area","ref_area.label","source","source.label","indicator","indicator.label","time","obs_value"
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",23215.31
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",23047.5
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",22346.14
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",21390.71
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",20931.48
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",20098.13
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",19071.19
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",18388.32
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",18179.57
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",17849.9
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",17226.9
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",18238.15
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",19192.78
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",18567.42
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",17610.77
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",16658.91
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",15700.27
"THA","Thailand","XA:2150","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",15051.98
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",16668.54
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",16161.07
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",15301.72
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",14776.65
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",13919.13
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",13079.07
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",12362.66
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",11916.35
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",11579.54
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",11179.9
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",10723.55
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",10273.22
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",9858.19
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",9545.62
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",9423.72
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",8864.5
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",8359.46
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",7974.27
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",7653.2
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",7239.2
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",6768.17
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",6342.39
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",6009.99
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",5717.76
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",5697.52
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",5344.1
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",5331.09
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",6307.16
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",7204.38
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",8981.7
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",10305.91
"TJK","Tajikistan","XA:2152","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",14634.96
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",48758.95
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",48820.2
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",47701.21
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",48591.99
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",46184.86
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",43937.07
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",41680.91
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",39688.25
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",37716.24
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",34514.25
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",31635.16
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",28762.44
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",25229.25
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",23401.86
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",22658.02
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",20078.39
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",18455.99
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",16992.49
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",15297.84
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",14996.64
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",14980.82
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",15538.88
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",15378.87
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",15075.19
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",12897.3
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",12043.27
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",14062.33
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",13076.38
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",14147.64
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",17594.99
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",17883.41
"TKM","Turkmenistan","XA:1987","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",22208.85
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",8061.55
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",8080.32
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",8175.46
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",9053.55
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",7705.86
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",7974.38
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",8461.65
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",8361.65
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",8336.4
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",8189.23
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",8157.56
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",7957.37
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",7676.25
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",7181.51
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",6671.45
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",6127.31
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",5699.59
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",6149.56
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",6133.23
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",6250.29
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",6532.07
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",7158.15
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",6196.04
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",5535.54
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",9202.28
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",9819.62
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",9802.26
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",9160.14
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",8665.93
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",8156.61
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",7448.51
"TLS","Timor-Leste","XA:2156","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",6786.06
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",17589.22
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",18109.2
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",18894.45
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",18718.27
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",18664.36
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",18546.05
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",17868.8
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",16702.41
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",16389.55
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",15951.55
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",15796.66
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",15584.13
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",14598.14
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",14503.59
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",15276.69
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",14613.91
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",14581.7
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",14814.13
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",15040.8
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",15601.58
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",15178.49
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",14466.08
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",13972.99
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",13865.6
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",13436.53
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",13200.17
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",13063.69
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",12765.01
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",11847.29
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",11487.03
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",11319.12
"TON","Tonga","XA:2158","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",11528.8
